farmer_node_id,village_location_id,district,state_code,latitude,longitude,farm_size_ha,primary_crop_id,primary_crop_key,secondary_crop_id,secondary_crop_key,market_preference_mandi_id,road_access_km,is_synthetic,generation_method,seed,dataset_version
FRM_372EB813932C,LOC_A6EF33DFC1A1,Fazilka,PB,30.163857,73.985546,0.93,CRP_E91C254AD588,potato,CRP_D7A9EAD0B15C,barley,MND_AE02C36E7ACD,1.351,True,agri_envelope_ring_v1,20260903,v0.1
FRM_7481429BC7B0,LOC_E8A74856EC67,Mansa,PB,29.928778,75.275959,0.23,CRP_69E399851C84,cotton,CRP_CAA75103C53B,gram,MND_BA2F125FAB06,1.776,True,agri_envelope_ring_v1,20260903,v0.1
FRM_06D99D82BDC9,LOC_999BC6613F4A,Ferozepur,PB,31.092028,74.716461,0.54,CRP_DE6C334339AC,wheat,CRP_C7952894B2A5,moong,MND_46CD786BC585,1.066,True,agri_envelope_ring_v1,20260903,v0.1
FRM_CDBC5632291B,LOC_C4B1871D400E,Panipat,HR,29.526129,77.143735,2.09,CRP_69E399851C84,cotton,,,MND_C163C6E4A832,1.58,True,agri_envelope_ring_v1,20260903,v0.1
FRM_CD020E629E45,LOC_066CDDC6B651,Fazilka,PB,30.233895,74.131321,4.8,CRP_D7A9EAD0B15C,barley,,,MND_5C10FF171343,0.154,True,agri_envelope_ring_v1,20260903,v0.1
FRM_B09CBFABEDB9,LOC_2DFF7BAB7631,Hoshiarpur,PB,31.447983,75.863516,1.71,CRP_D955CA97E44D,maize,,,MND_46CD786BC585,1.306,True,agri_envelope_ring_v1,20260903,v0.1
FRM_40B97C37CDAE,LOC_0C8D95D4AA9F,Kaithal,HR,29.595035,76.517416,0.95,CRP_E2253B73169D,guar,,,MND_7491C25B20FE,0.677,True,agri_envelope_ring_v1,20260903,v0.1
FRM_B70D6EB985B7,LOC_585B0174299B,Kanpur Nagar,UP,26.443281,80.155075,0.93,CRP_CAA75103C53B,gram,CRP_28F945D9AC9C,bajra,MND_301551655568,1.962,True,agri_envelope_ring_v1,20260903,v0.1
FRM_2B99AAA429AC,LOC_E1B8AC8352BF,Gurdaspur,PB,32.088483,75.31308,1.28,CRP_CAA75103C53B,gram,,,MND_E2F2E16B54CD,0.734,True,agri_envelope_ring_v1,20260903,v0.1
FRM_D16F777A7DDF,LOC_5052CEEFA15C,Saharanpur,UP,29.848537,77.749192,6.51,CRP_B2E55E456CF4,sugarcane,,,MND_C163C6E4A832,0.606,True,agri_envelope_ring_v1,20260903,v0.1
FRM_34B70B14DA4E,LOC_B0691966223F,Pilibhit,UP,28.464536,79.763429,1.17,CRP_352B5B6699D8,mustard,CRP_4DDD4816119A,arhar,MND_9AC86A6D5AEC,0.662,True,agri_envelope_ring_v1,20260903,v0.1
FRM_4B9B0FB79E6F,LOC_4AAC2B51A1FA,Muktsar,PB,30.321151,74.55908,1.3,CRP_352B5B6699D8,mustard,CRP_B2E55E456CF4,sugarcane,MND_AE02C36E7ACD,0.082,True,agri_envelope_ring_v1,20260903,v0.1
FRM_3C22A054AD98,LOC_86476C8CC5B0,Mathura,UP,27.384076,77.692904,0.89,CRP_BF35A2D3261F,cauliflower,CRP_D7A9EAD0B15C,barley,MND_316B3A33D09D,0.934,True,agri_envelope_ring_v1,20260903,v0.1
FRM_044C12575087,LOC_CB4DC5D8B868,Gurdaspur,PB,32.099656,75.372008,0.82,CRP_DE6C334339AC,wheat,,,MND_E2F2E16B54CD,0.856,True,agri_envelope_ring_v1,20260903,v0.1
FRM_B0460E28E469,LOC_1C1CAFBB2F45,Patiala,PB,30.484741,76.308143,1.06,CRP_352B5B6699D8,mustard,CRP_D7A9EAD0B15C,barley,MND_9AE87167EF0F,0.343,True,agri_envelope_ring_v1,20260903,v0.1
FRM_2B807BBF3988,LOC_30D26F203C3E,Saharanpur,UP,29.990757,77.762211,0.46,CRP_BF35A2D3261F,cauliflower,CRP_2554D1918FBC,paddy,MND_D5BFCB18509B,0.754,True,agri_envelope_ring_v1,20260903,v0.1
FRM_4FCE49DE7406,LOC_94C5F18C34D8,Mansa,PB,30.052812,75.245551,1.92,CRP_C7952894B2A5,moong,CRP_5ED728C2FA5D,tomato,MND_BA2F125FAB06,0.525,True,agri_envelope_ring_v1,20260903,v0.1
FRM_AEF1CA3C938B,LOC_18076DE60535,Etawah,UP,26.995881,79.126917,2.36,CRP_D7A9EAD0B15C,barley,,,MND_316B3A33D09D,0.308,True,agri_envelope_ring_v1,20260903,v0.1
FRM_BC6E0DCD48DC,LOC_C7E43982CDC0,Patiala,PB,30.501112,76.327498,3.37,CRP_E91C254AD588,potato,CRP_8F398886C326,sunflower,MND_9AE87167EF0F,1.865,True,agri_envelope_ring_v1,20260903,v0.1
FRM_A7AAB445F47F,LOC_12F5FD529580,Kurukshetra,HR,29.833053,76.913736,0.43,CRP_2554D1918FBC,paddy,,,MND_4ADE384C6981,1.138,True,agri_envelope_ring_v1,20260903,v0.1
FRM_DB2968D51540,LOC_95300E222756,SAS Nagar,PB,30.508621,76.884561,1.85,CRP_CAA75103C53B,gram,CRP_8F398886C326,sunflower,MND_9AE87167EF0F,1.66,True,agri_envelope_ring_v1,20260903,v0.1
FRM_41B3A50D12B2,LOC_9B9BC7C7351E,Amritsar,PB,31.803896,74.954457,2.26,CRP_D955CA97E44D,maize,,,MND_E2F2E16B54CD,0.244,True,agri_envelope_ring_v1,20260903,v0.1
FRM_676C941A7C46,LOC_C11FC6BE45DA,Panchkula,HR,30.663014,76.98515,1.0,CRP_DE6C334339AC,wheat,CRP_2554D1918FBC,paddy,MND_3F6468C86419,1.967,True,agri_envelope_ring_v1,20260903,v0.1
FRM_808D857D3C6D,LOC_37CA9BF2D0F1,Muzaffarnagar,UP,29.668609,77.973243,0.76,CRP_DE6C334339AC,wheat,,,MND_05333875B51A,0.312,True,agri_envelope_ring_v1,20260903,v0.1
FRM_FD0DF60CA690,LOC_3FBE94730A3F,Kurukshetra,HR,29.959353,77.012158,0.58,CRP_E91C254AD588,potato,,,MND_3F6468C86419,1.599,True,agri_envelope_ring_v1,20260903,v0.1
FRM_C9C64FD8CD76,LOC_E6F556CEEDD5,Sonipat,HR,29.005913,76.897224,2.42,CRP_C7952894B2A5,moong,CRP_E91C254AD588,potato,MND_538E435A4360,0.41,True,agri_envelope_ring_v1,20260903,v0.1
FRM_22FE8A9398B3,LOC_AC6933B1EBA9,Moradabad,UP,28.832559,78.728618,0.43,CRP_C7952894B2A5,moong,CRP_7CC27C59C145,urad,MND_B8828956892C,0.61,True,agri_envelope_ring_v1,20260903,v0.1
FRM_39F7163F7422,LOC_108AD7D83E77,Sangrur,PB,30.324788,76.162172,0.79,CRP_B2E55E456CF4,sugarcane,,,MND_9AE87167EF0F,0.515,True,agri_envelope_ring_v1,20260903,v0.1
FRM_5DC9EADB44A0,LOC_421508D39ECF,Malerkotla,PB,30.54071,75.781314,2.06,CRP_D955CA97E44D,maize,CRP_8F398886C326,sunflower,MND_DEA1CD5F415B,0.759,True,agri_envelope_ring_v1,20260903,v0.1
FRM_90140F644E04,LOC_961D6AA87CCC,Bijnor,UP,29.204931,78.164653,3.2,CRP_352B5B6699D8,mustard,,,MND_596F86458307,0.658,True,agri_envelope_ring_v1,20260903,v0.1
FRM_66637A2257E6,LOC_F3097DD168BF,Bijnor,UP,29.270354,78.373029,7.44,CRP_D7A9EAD0B15C,barley,,,MND_B8828956892C,0.512,True,agri_envelope_ring_v1,20260903,v0.1
FRM_2FDA7AD53781,LOC_30D26F203C3E,Saharanpur,UP,29.986122,77.786528,1.79,CRP_D7A9EAD0B15C,barley,,,MND_D5BFCB18509B,1.234,True,agri_envelope_ring_v1,20260903,v0.1
FRM_F590B27579B9,LOC_D04EEE25B7D7,Fatehabad,HR,29.527712,75.754254,3.04,CRP_352B5B6699D8,mustard,CRP_BF35A2D3261F,cauliflower,MND_4427C76F4F6F,0.171,True,agri_envelope_ring_v1,20260903,v0.1
FRM_22BDE267017E,LOC_CDA68219EB34,Aligarh,UP,27.960973,78.06335,0.9,CRP_C7952894B2A5,moong,CRP_CAA75103C53B,gram,MND_BBFD6D659730,1.721,True,agri_envelope_ring_v1,20260903,v0.1
FRM_3085CD53A168,LOC_0707AC831318,Bhiwani,HR,28.945513,75.882317,3.97,CRP_BF35A2D3261F,cauliflower,,,MND_07DDCCA966AE,0.952,True,agri_envelope_ring_v1,20260903,v0.1
FRM_1576641D7AC8,LOC_BD7C3D70C68C,Yamunanagar,HR,30.070682,77.206938,0.78,CRP_D7A9EAD0B15C,barley,,,MND_D5BFCB18509B,1.157,True,agri_envelope_ring_v1,20260903,v0.1
FRM_25C76DCB7303,LOC_4E1D33768F1B,Hardoi,UP,27.633237,80.177105,1.11,CRP_28F945D9AC9C,bajra,CRP_D7A9EAD0B15C,barley,MND_954F0551D2D8,0.327,True,agri_envelope_ring_v1,20260903,v0.1
FRM_4ED9336773A8,LOC_F300C0C87036,Faridkot,PB,30.561169,74.703328,2.0,CRP_5ED728C2FA5D,tomato,CRP_B2E55E456CF4,sugarcane,MND_AE02C36E7ACD,0.972,True,agri_envelope_ring_v1,20260903,v0.1
FRM_59DB2DC2BDEA,LOC_0F5AF459C764,Prayagraj,UP,25.20435,81.72802,1.7,CRP_5ED728C2FA5D,tomato,,,MND_EE2349EB6FB3,0.182,True,agri_envelope_ring_v1,20260903,v0.1
FRM_B70186FD7C89,LOC_BCCCA4AFF88D,Kaithal,HR,29.859185,76.357849,0.42,CRP_CAA75103C53B,gram,CRP_28F945D9AC9C,bajra,MND_7491C25B20FE,0.647,True,agri_envelope_ring_v1,20260903,v0.1
FRM_B7831751B684,LOC_EB35EE532C77,Rupnagar,PB,31.109069,76.562056,0.82,CRP_69E399851C84,cotton,CRP_5ED728C2FA5D,tomato,MND_D400EAD28DB3,0.315,True,agri_envelope_ring_v1,20260903,v0.1
FRM_11DAC04DE671,LOC_A4077B4E8A0F,Bhiwani,HR,28.681994,76.152592,1.11,CRP_288971671685,onion,CRP_CAA75103C53B,gram,MND_F02880680127,1.485,True,agri_envelope_ring_v1,20260903,v0.1
FRM_B2E8F101D227,LOC_0FB268C4D76D,Muzaffarnagar,UP,29.505459,77.614108,0.98,CRP_28F945D9AC9C,bajra,CRP_C7952894B2A5,moong,MND_05333875B51A,0.941,True,agri_envelope_ring_v1,20260903,v0.1
FRM_20B13B3F116A,LOC_6760EC2F5937,Jhajjar,HR,28.569774,76.921399,1.36,CRP_7CC27C59C145,urad,CRP_D7A9EAD0B15C,barley,MND_AAFC9C0B8DA5,0.444,True,agri_envelope_ring_v1,20260903,v0.1
FRM_E177C4FEA69B,LOC_05A8C6A6C357,Rohtak,HR,28.867135,76.412981,1.21,CRP_C7952894B2A5,moong,CRP_28F945D9AC9C,bajra,MND_372DA5A01CDA,1.436,True,agri_envelope_ring_v1,20260903,v0.1
FRM_ABB8EB22FEF7,LOC_D4F1642D659F,Panipat,HR,29.485566,77.03865,2.05,CRP_8F398886C326,sunflower,CRP_C7952894B2A5,moong,MND_4ADE384C6981,0.399,True,agri_envelope_ring_v1,20260903,v0.1
FRM_2D1448051D36,LOC_B8D7DB1C8FF1,Bareilly,UP,28.357445,79.569863,2.25,CRP_C7952894B2A5,moong,,,MND_9AC86A6D5AEC,1.251,True,agri_envelope_ring_v1,20260903,v0.1
FRM_6110E449BAB6,LOC_785058AA1F1A,Karnal,HR,29.767065,77.204874,0.45,CRP_8F398886C326,sunflower,CRP_2554D1918FBC,paddy,MND_4ADE384C6981,1.022,True,agri_envelope_ring_v1,20260903,v0.1
FRM_2D48ED1C0E87,LOC_995161B0E9C2,Jind,HR,29.256688,76.555805,1.0,CRP_28F945D9AC9C,bajra,,,MND_283ED6EAAB84,0.27,True,agri_envelope_ring_v1,20260903,v0.1
FRM_D1108F3662C6,LOC_6584A055F4E2,Bijnor,UP,29.207245,78.291882,2.2,CRP_2554D1918FBC,paddy,CRP_C7952894B2A5,moong,MND_B8828956892C,0.781,True,agri_envelope_ring_v1,20260903,v0.1
FRM_D138237DF7E9,LOC_E1200FA082D2,Unnao,UP,26.661925,80.580848,2.91,CRP_B2E55E456CF4,sugarcane,CRP_D955CA97E44D,maize,MND_9AC86A6D5AEC,0.982,True,agri_envelope_ring_v1,20260903,v0.1
FRM_D5CBEF66EB5C,LOC_41A5592A1637,Mahendragarh,HR,28.359104,76.224045,1.58,CRP_E91C254AD588,potato,CRP_C7952894B2A5,moong,MND_50FC19D7AEC4,0.511,True,agri_envelope_ring_v1,20260903,v0.1
FRM_452A9BE4282A,LOC_338FF998CEF1,Amritsar,PB,31.61348,75.104028,1.71,CRP_B2E55E456CF4,sugarcane,,,MND_46CD786BC585,1.329,True,agri_envelope_ring_v1,20260903,v0.1
FRM_4145BEF5D69A,LOC_FA337FD6164D,Baghpat,UP,28.874003,77.208019,0.47,CRP_288971671685,onion,CRP_352B5B6699D8,mustard,MND_538E435A4360,0.061,True,agri_envelope_ring_v1,20260903,v0.1
FRM_96E4893DFB38,LOC_A0012B4C7A98,Shahjahanpur,UP,27.806787,80.015494,0.42,CRP_5ED728C2FA5D,tomato,,,MND_F0BDDB3CC08D,0.468,True,agri_envelope_ring_v1,20260903,v0.1
FRM_EE2AB15A4D94,LOC_77E494A02B31,Sambhal,UP,28.35945,78.519843,1.37,CRP_CAA75103C53B,gram,CRP_E91C254AD588,potato,MND_B8828956892C,0.986,True,agri_envelope_ring_v1,20260903,v0.1
FRM_D4A84EB8F98D,LOC_D6D7122BFBF6,Barnala,PB,30.409399,75.535162,6.49,CRP_352B5B6699D8,mustard,CRP_2554D1918FBC,paddy,MND_DEA1CD5F415B,1.572,True,agri_envelope_ring_v1,20260903,v0.1
FRM_BED5280CD12D,LOC_2BA070BCC084,Faridabad,HR,28.401268,77.374272,1.37,CRP_BF35A2D3261F,cauliflower,,,MND_96A0566277F9,1.169,True,agri_envelope_ring_v1,20260903,v0.1
FRM_BA6BF9558F62,LOC_284F3431EE39,Firozabad,UP,27.241285,78.354863,1.49,CRP_DE6C334339AC,wheat,,,MND_1BD2DF2540D5,1.844,True,agri_envelope_ring_v1,20260903,v0.1
FRM_573305346052,LOC_79461DFF0240,Amroha,UP,28.92459,78.323713,3.41,CRP_E91C254AD588,potato,,,MND_B8828956892C,0.738,True,agri_envelope_ring_v1,20260903,v0.1
FRM_5C9D8E5EF4C3,LOC_E5F47B021290,Hapur,UP,28.606711,77.879927,0.52,CRP_C7952894B2A5,moong,CRP_352B5B6699D8,mustard,MND_96D277426B8A,0.514,True,agri_envelope_ring_v1,20260903,v0.1
FRM_95B59D4E9C2E,LOC_61BC5E63C653,Karnal,HR,29.445095,77.105252,0.61,CRP_288971671685,onion,,,MND_283ED6EAAB84,0.252,True,agri_envelope_ring_v1,20260903,v0.1
FRM_3F54D9B699AF,LOC_BD39961018D9,Kaithal,HR,29.715539,76.512217,1.01,CRP_B2E55E456CF4,sugarcane,CRP_C7952894B2A5,moong,MND_7491C25B20FE,1.415,True,agri_envelope_ring_v1,20260903,v0.1
FRM_9A4F4023947E,LOC_9A17E769B2DD,Firozabad,UP,27.052828,78.271232,3.93,CRP_5ED728C2FA5D,tomato,CRP_D7A9EAD0B15C,barley,MND_316B3A33D09D,0.324,True,agri_envelope_ring_v1,20260903,v0.1
FRM_DDEBDE109739,LOC_0DF1A0EE6B5E,Jhajjar,HR,28.441602,76.819954,8.44,CRP_BF35A2D3261F,cauliflower,CRP_B2E55E456CF4,sugarcane,MND_50FC19D7AEC4,1.219,True,agri_envelope_ring_v1,20260903,v0.1
FRM_A12C582B6808,LOC_E67CDEDEFC90,Fatehgarh Sahib,PB,30.647365,76.599778,0.77,CRP_D7A9EAD0B15C,barley,,,MND_D3D37BB2E2D7,1.681,True,agri_envelope_ring_v1,20260903,v0.1
FRM_0C3D9DE9419A,LOC_EE114235BDA0,Agra,UP,27.291256,77.951071,0.57,CRP_2554D1918FBC,paddy,,,MND_316B3A33D09D,0.303,True,agri_envelope_ring_v1,20260903,v0.1
FRM_31C7051D1ACD,LOC_D8965FCF0AE5,Budaun,UP,28.060694,79.096922,9.6,CRP_7CC27C59C145,urad,CRP_DE6C334339AC,wheat,MND_9AC86A6D5AEC,0.204,True,agri_envelope_ring_v1,20260903,v0.1
FRM_0BA147F1E5C0,LOC_D5DB68239382,Jalandhar,PB,31.321152,75.507362,1.25,CRP_8F398886C326,sunflower,CRP_C7952894B2A5,moong,MND_46CD786BC585,0.446,True,agri_envelope_ring_v1,20260903,v0.1
FRM_E8FC3796BFD5,LOC_A2C24DA14D7E,Sonipat,HR,28.99175,76.942733,0.96,CRP_E91C254AD588,potato,,,MND_538E435A4360,0.614,True,agri_envelope_ring_v1,20260903,v0.1
FRM_AB7DAAE99175,LOC_AF9F50EF2ABB,Mathura,UP,27.589351,77.496379,1.07,CRP_D955CA97E44D,maize,CRP_4DDD4816119A,arhar,MND_5B5C6B926181,0.419,True,agri_envelope_ring_v1,20260903,v0.1
FRM_C024BACAC099,LOC_0F61DD691102,Bijnor,UP,29.322363,77.978154,2.54,CRP_352B5B6699D8,mustard,CRP_DE6C334339AC,wheat,MND_05333875B51A,0.581,True,agri_envelope_ring_v1,20260903,v0.1
FRM_8C84757FD762,LOC_673B87FC91BD,Ferozepur,PB,30.932514,74.867177,1.23,CRP_CAA75103C53B,gram,CRP_2554D1918FBC,paddy,MND_FE8D567E9001,1.637,True,agri_envelope_ring_v1,20260903,v0.1
FRM_3D196B18B295,LOC_A12DDC8D109E,Patiala,PB,30.183824,76.503999,3.03,CRP_2554D1918FBC,paddy,CRP_B2E55E456CF4,sugarcane,MND_9AE87167EF0F,0.198,True,agri_envelope_ring_v1,20260903,v0.1
FRM_452A6267309E,LOC_7E9C973CE0B6,Faridkot,PB,30.519022,74.687578,2.8,CRP_DE6C334339AC,wheat,CRP_2554D1918FBC,paddy,MND_AE02C36E7ACD,0.249,True,agri_envelope_ring_v1,20260903,v0.1
FRM_2C1428C59075,LOC_E2017A42C14A,Shamli,UP,29.361291,77.377642,4.73,CRP_DE6C334339AC,wheat,CRP_28F945D9AC9C,bajra,MND_C163C6E4A832,0.161,True,agri_envelope_ring_v1,20260903,v0.1
FRM_9008024B98BD,LOC_020D99834E76,Etawah,UP,26.842888,79.048283,0.55,CRP_5ED728C2FA5D,tomato,CRP_DE6C334339AC,wheat,MND_316B3A33D09D,0.059,True,agri_envelope_ring_v1,20260903,v0.1
FRM_3D5B5E0B096B,LOC_CAC69A81ABC6,Palwal,HR,28.239079,77.126184,5.8,CRP_D7A9EAD0B15C,barley,,,MND_BBFD6D659730,1.038,True,agri_envelope_ring_v1,20260903,v0.1
FRM_4156FB0CFF1E,LOC_2315B843B621,Moga,PB,30.795317,75.291704,1.27,CRP_C7952894B2A5,moong,,,MND_FE8D567E9001,1.306,True,agri_envelope_ring_v1,20260903,v0.1
FRM_CE07FB917009,LOC_8E40E8997824,Unnao,UP,26.599468,80.650081,0.44,CRP_2554D1918FBC,paddy,CRP_5ED728C2FA5D,tomato,MND_301551655568,1.397,True,agri_envelope_ring_v1,20260903,v0.1
FRM_12F8E66E17E6,LOC_EE3A6866C497,Muzaffarnagar,UP,29.597116,77.799573,1.15,CRP_DE6C334339AC,wheat,CRP_E91C254AD588,potato,MND_05333875B51A,1.729,True,agri_envelope_ring_v1,20260903,v0.1
FRM_9F9409E37360,LOC_284F3431EE39,Firozabad,UP,27.220239,78.362636,1.42,CRP_D955CA97E44D,maize,CRP_7CC27C59C145,urad,MND_316B3A33D09D,0.835,True,agri_envelope_ring_v1,20260903,v0.1
FRM_7A7C615163ED,LOC_9C16977B7987,Gorakhpur,UP,26.779675,83.524361,0.83,CRP_352B5B6699D8,mustard,CRP_DE6C334339AC,wheat,MND_362E0E09CB0D,1.323,True,agri_envelope_ring_v1,20260903,v0.1
FRM_97DA65D03B23,LOC_0DE408BCC749,Pilibhit,UP,28.630317,80.013917,3.23,CRP_DE6C334339AC,wheat,CRP_352B5B6699D8,mustard,MND_9AC86A6D5AEC,0.231,True,agri_envelope_ring_v1,20260903,v0.1
FRM_944A8067F3D9,LOC_97164D86F22A,Fazilka,PB,30.243091,73.953905,0.91,CRP_2554D1918FBC,paddy,CRP_CAA75103C53B,gram,MND_AE02C36E7ACD,1.136,True,agri_envelope_ring_v1,20260903,v0.1
FRM_852E7506AB03,LOC_02CB4F0C26DC,Ambala,HR,30.46902,76.863313,2.06,CRP_DE6C334339AC,wheat,CRP_8F398886C326,sunflower,MND_3F6468C86419,0.09,True,agri_envelope_ring_v1,20260903,v0.1
FRM_97E83982C055,LOC_85483EC6AE14,Aligarh,UP,27.791384,78.01251,0.46,CRP_DE6C334339AC,wheat,CRP_28F945D9AC9C,bajra,MND_1BD2DF2540D5,0.241,True,agri_envelope_ring_v1,20260903,v0.1
FRM_C81F491EC99F,LOC_AC6933B1EBA9,Moradabad,UP,28.841892,78.719232,0.54,CRP_C7952894B2A5,moong,CRP_CAA75103C53B,gram,MND_B8828956892C,1.661,True,agri_envelope_ring_v1,20260903,v0.1
FRM_AE2AAE6EBF8F,LOC_B84B1A054D5F,Kanpur Dehat,UP,26.289126,79.990872,3.12,CRP_DE6C334339AC,wheat,CRP_288971671685,onion,MND_301551655568,0.778,True,agri_envelope_ring_v1,20260903,v0.1
FRM_8EC00CAF5F93,LOC_BA7F347FAAAB,Prayagraj,UP,25.207669,81.645966,7.36,CRP_D7A9EAD0B15C,barley,,,MND_EE2349EB6FB3,0.412,True,agri_envelope_ring_v1,20260903,v0.1
FRM_B5F8D13BC6B5,LOC_20ADFEE93F40,Bulandshahr,UP,28.477585,77.961424,1.12,CRP_28F945D9AC9C,bajra,CRP_4DDD4816119A,arhar,MND_2E59AF542C18,0.908,True,agri_envelope_ring_v1,20260903,v0.1
FRM_7BC132507E01,LOC_24FE0E7C1080,Shamli,UP,29.419475,77.338066,0.46,CRP_4DDD4816119A,arhar,,,MND_C163C6E4A832,0.479,True,agri_envelope_ring_v1,20260903,v0.1
FRM_FFD380D5BA1D,LOC_FA66FF6DBAFC,Kapurthala,PB,31.26232,75.546234,2.19,CRP_5ED728C2FA5D,tomato,,,MND_46CD786BC585,0.629,True,agri_envelope_ring_v1,20260903,v0.1
FRM_A3D6363E04C9,LOC_2C82B5B457C3,Kanpur Dehat,UP,26.241914,80.015422,4.86,CRP_2554D1918FBC,paddy,CRP_CAA75103C53B,gram,MND_301551655568,0.697,True,agri_envelope_ring_v1,20260903,v0.1
FRM_9C7CD2B207C9,LOC_77366C2C3301,Amroha,UP,28.915459,78.335313,1.38,CRP_E91C254AD588,potato,CRP_DE6C334339AC,wheat,MND_596F86458307,0.735,True,agri_envelope_ring_v1,20260903,v0.1
FRM_B62CA5DC9F37,LOC_B1647DE3A112,Fatehgarh Sahib,PB,30.634478,76.490607,0.3,CRP_8F398886C326,sunflower,CRP_5ED728C2FA5D,tomato,MND_D3D37BB2E2D7,0.701,True,agri_envelope_ring_v1,20260903,v0.1
FRM_18DBAF318BB6,LOC_40AB09A0A6CA,Kurukshetra,HR,29.8016,76.93938,0.62,CRP_5ED728C2FA5D,tomato,CRP_8F398886C326,sunflower,MND_4ADE384C6981,0.216,True,agri_envelope_ring_v1,20260903,v0.1
FRM_B3B6D4B7994C,LOC_495A235C9171,Barnala,PB,30.374168,75.521897,5.78,CRP_5ED728C2FA5D,tomato,,,MND_DEA1CD5F415B,0.33,True,agri_envelope_ring_v1,20260903,v0.1
FRM_3E95EA25FCE8,LOC_662B5049A872,Charkhi Dadri,HR,28.749246,76.160135,2.59,CRP_D955CA97E44D,maize,CRP_352B5B6699D8,mustard,MND_F02880680127,0.813,True,agri_envelope_ring_v1,20260903,v0.1
FRM_64ECA14C99C8,LOC_72D7B4523383,Bulandshahr,UP,28.284218,77.723822,1.0,CRP_BF35A2D3261F,cauliflower,CRP_4DDD4816119A,arhar,MND_2E59AF542C18,0.895,True,agri_envelope_ring_v1,20260903,v0.1
FRM_B9B3C2FBC27E,LOC_0785443D11C5,Fatehgarh Sahib,PB,30.722484,76.262105,1.77,CRP_69E399851C84,cotton,CRP_C7952894B2A5,moong,MND_D400EAD28DB3,1.074,True,agri_envelope_ring_v1,20260903,v0.1
FRM_0DE633164972,LOC_A722D1CEE912,Bareilly,UP,28.40317,79.175068,0.67,CRP_C7952894B2A5,moong,,,MND_9AC86A6D5AEC,0.364,True,agri_envelope_ring_v1,20260903,v0.1
FRM_D655E72A5979,LOC_442F1B5F07DA,Fatehgarh Sahib,PB,30.627205,76.503505,1.16,CRP_D955CA97E44D,maize,CRP_69E399851C84,cotton,MND_9AE87167EF0F,0.838,True,agri_envelope_ring_v1,20260903,v0.1
FRM_F78CA5060D4D,LOC_ECA5236C065A,Nawanshahr,PB,30.963837,76.244871,0.6,CRP_B2E55E456CF4,sugarcane,,,MND_D400EAD28DB3,1.635,True,agri_envelope_ring_v1,20260903,v0.1
FRM_EA839ED441FC,LOC_BC67E3E509D3,Rupnagar,PB,30.90019,76.344676,2.17,CRP_2554D1918FBC,paddy,CRP_CAA75103C53B,gram,MND_D400EAD28DB3,1.126,True,agri_envelope_ring_v1,20260903,v0.1
FRM_0F5FBBEAF247,LOC_1093FE201E50,Malerkotla,PB,30.553388,75.862715,1.73,CRP_2554D1918FBC,paddy,CRP_B2E55E456CF4,sugarcane,MND_DEA1CD5F415B,0.802,True,agri_envelope_ring_v1,20260903,v0.1
FRM_732BB0692C9B,LOC_626A2FCCCA32,Karnal,HR,29.782015,77.269781,3.32,CRP_288971671685,onion,,,MND_4ADE384C6981,0.393,True,agri_envelope_ring_v1,20260903,v0.1
FRM_CD9B9A820FFE,LOC_7F990C6BE303,Malerkotla,PB,30.555018,75.857875,0.99,CRP_C7952894B2A5,moong,,,MND_DEA1CD5F415B,0.218,True,agri_envelope_ring_v1,20260903,v0.1
FRM_3D0DFA3C6E10,LOC_15024FF9BCD2,Hathras,UP,27.521475,78.124562,0.97,CRP_7CC27C59C145,urad,CRP_DE6C334339AC,wheat,MND_316B3A33D09D,0.402,True,agri_envelope_ring_v1,20260903,v0.1
FRM_06AD94669E8A,LOC_A68D38711421,Hisar,HR,28.929687,75.495004,0.58,CRP_69E399851C84,cotton,CRP_B2E55E456CF4,sugarcane,MND_CB2E88CD3113,0.13,True,agri_envelope_ring_v1,20260903,v0.1
FRM_2523A7C615FB,LOC_AC6933B1EBA9,Moradabad,UP,28.848588,78.687039,2.85,CRP_28F945D9AC9C,bajra,CRP_352B5B6699D8,mustard,MND_2E59AF542C18,0.53,True,agri_envelope_ring_v1,20260903,v0.1
FRM_932706BFBB98,LOC_1E96754F1B7E,Fazilka,PB,30.148459,74.005439,0.88,CRP_D7A9EAD0B15C,barley,,,MND_BA2F125FAB06,1.023,True,agri_envelope_ring_v1,20260903,v0.1
FRM_B76803B7FA12,LOC_B93ABC1A7A1E,Moga,PB,30.726229,75.261183,1.05,CRP_8F398886C326,sunflower,,,MND_FE8D567E9001,1.233,True,agri_envelope_ring_v1,20260903,v0.1
FRM_D25444D3AAC0,LOC_6C521F4FBD4B,Karnal,HR,29.872076,77.011316,1.03,CRP_D955CA97E44D,maize,CRP_E2253B73169D,guar,MND_4ADE384C6981,0.558,True,agri_envelope_ring_v1,20260903,v0.1
FRM_87FCEB9E3A6A,LOC_D4870915FB3D,Tarn Taran,PB,31.52297,75.109528,1.05,CRP_352B5B6699D8,mustard,CRP_B2E55E456CF4,sugarcane,MND_E2F2E16B54CD,0.854,True,agri_envelope_ring_v1,20260903,v0.1
FRM_17DBFFB86A86,LOC_01A7F878FCE7,Muzaffarnagar,UP,29.521659,77.913959,2.33,CRP_D955CA97E44D,maize,CRP_D7A9EAD0B15C,barley,MND_05333875B51A,1.867,True,agri_envelope_ring_v1,20260903,v0.1
